restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt
181,5,4,19,1,14,0.9904380716445954,4.874965929258215,22.750179840339893
95,3,3,19,6,14,0.7260263501043656,1.3081044227473986,15.966649607162875
99,3,3,15,14,10,0.7715694830960638,1.460833206995139,22.750004334396667
188,7,2,23,17,5,0.7098980129760092,0.5759023178068641,19.874568745541602
116,7,2,1,17,9,0.8317454469306189,3.761158158120225,22.772275095021808
191,5,4,19,9,3,0.6234514801690335,3.3984261204628354,27.274332888154408
160,5,3,14,17,13,0.6598710022281795,1.3012944724612945,28.721664913220852
161,1,4,17,0,0,0.8983190813674897,4.060152344939324,-3.862924250779051
67,3,4,0,6,2,0.6746002333619215,1.8463797775927644,14.888663568843356
128,4,3,18,2,13,0.6942057806226651,1.1074800619878582,13.865381225924438
18,3,4,11,13,8,0.9171928942899351,2.4015319925870666,18.416985703594943
25,3,3,7,11,9,0.6373204713429014,0.9093643179208524,22.12723912770206
54,5,3,5,13,6,0.7749895291083364,1.6845964532296098,24.561053391116666
58,3,3,11,3,12,0.6092253547988907,2.171000112923058,17.777772362072938
67,6,3,6,12,5,0.7387229597271615,4.333388785313675,21.407956330995265
104,3,1,17,15,13,0.8795925610443018,4.066469335819496,15.558601722721646
174,6,3,21,15,0,0.6360413118868913,2.492394285877782,22.56524862141
24,7,2,13,4,8,0.955333850711504,3.760587759885744,17.42612675795206
114,4,2,7,19,12,0.9637996171762864,3.0589233628055226,21.188432795212673
32,5,2,23,5,8,0.6419961500500541,2.0337883478513064,17.47275410683811
175,3,3,19,5,0,0.9962929745503106,3.7664345457287816,9.189785504469093
86,6,2,21,17,13,0.7190118213581955,3.575746195098701,27.843838589267712
151,6,1,13,5,12,0.6336406684526424,3.285924989871209,10.972739349070395
194,7,4,4,6,12,0.6020268457989049,3.2807998446946276,29.95818916381453
127,6,3,8,15,14,0.763409158305545,3.5734189654713955,29.36453003709886
155,2,2,7,8,5,0.851923994282447,2.230454806891422,7.877919909817467
130,1,1,1,12,6,0.7328716999613253,4.41084116780466,11.629705398117764
17,4,4,15,11,1,0.934686946189849,1.2303853047340736,20.165921531053602
104,7,1,12,18,9,0.88664251022602,4.477484584576193,18.648588820373085
161,7,2,6,0,7,0.740064612787213,2.0402682936439747,14.535813136025393
137,3,1,15,7,7,0.8937238666434418,1.0626422702388014,12.396260440439315
43,2,4,6,3,5,0.9761950947877,3.2001233120560846,10.836804705181537
176,3,2,13,18,8,0.6372383994172068,2.1919400108168237,19.629526112871083
39,3,4,13,4,2,0.7224415840630467,4.169748771965837,14.14575035508378
170,5,1,11,16,1,0.7853303756466773,2.438534608379453,15.890979583294989
26,5,3,0,2,1,0.7991960511019074,3.5085313650294943,15.137436470242209
99,5,3,0,18,5,0.8168782579544295,1.8871609527717148,23.52228627665636
50,2,3,11,0,6,0.7202507626154594,1.4425356876140305,8.164068474512934
153,3,3,19,0,5,0.8669038583929396,2.246220639269707,7.370071361785722
152,1,4,20,19,10,0.8580338014119319,3.2306352557109506,17.77504421528009
13,4,3,14,8,2,0.8311286025086455,3.4562603264510834,14.696226034691893
60,5,4,3,4,4,0.6455046886843506,3.1019299938410825,16.21209825798849
135,5,2,6,6,7,0.7907871564383778,4.9462507338084905,14.255711968022737
57,7,3,15,5,5,0.7424907549957502,3.6099058392282437,19.43213573922559
36,3,4,2,16,1,0.796415387935249,4.69183832418613,15.734948668673228
173,3,3,6,16,14,0.9687465742060104,1.0306993770282853,23.452334975006472
20,2,3,23,12,6,0.7922125372633633,0.7761781841606549,12.894002550728485
65,2,3,21,11,7,0.6055923167358047,1.8994761590537914,14.12878930309141
8,5,4,5,3,3,0.7755346952336524,1.1146502226939077,17.276180961780348
144,3,1,15,7,11,0.9282592720197529,2.8664083770272044,9.010193248388482
142,1,3,23,4,0,0.9120243692872673,2.8354156408547544,3.2110921383873645
115,4,3,7,4,1,0.8053560294112724,3.0877122489977755,8.16479144678599
143,3,2,22,12,3,0.6999076051437261,3.8535254637398273,11.90770671493506
92,7,1,21,10,6,0.786035465165818,4.87098365095544,16.98939546623865
98,3,4,5,7,1,0.8254808877672767,4.45216411147616,10.250085107285669
66,6,2,9,7,5,0.9999485753096535,1.0326525780901172,17.152419450813085
32,2,3,15,0,1,0.857671236067751,2.0233115994679576,7.758253136734994
191,7,2,10,12,11,0.8777059720250453,1.6512036127161884,20.57357168236668
86,4,2,12,4,6,0.7965816574272208,1.2956781100090675,10.862054601829362
51,5,3,5,7,1,0.7417958203130119,2.9512619449510304,12.616949619143053
153,7,1,23,16,2,0.9251811934588824,2.989689809147287,11.450896747370418
186,3,1,0,12,8,0.7979729297356944,1.522601725496276,12.338394166398556
63,5,2,20,8,12,0.9978760519858101,3.7035376263800845,17.622608223646022
190,3,3,18,1,14,0.7828482297072177,3.7981143462627736,12.10047340154124
125,5,4,11,18,3,0.6272001134590309,0.5944099767526999,24.783612093763402
150,4,2,23,19,13,0.873031254836033,2.2809096667504245,20.9860827085622
58,2,4,5,16,4,0.6186565803703244,4.5056328854072945,18.544873417922105
58,4,2,17,6,8,0.7002006387538813,2.841433737097272,14.395447227824594
86,6,2,12,2,6,0.7414953011119614,2.0643251064754744,13.602027520221192
49,1,3,6,18,7,0.895793434248531,1.6415426821780856,14.137204739919774
180,2,3,22,18,14,0.7976943705630452,1.5950953396322702,18.853487864351507
170,4,4,12,8,10,0.6114583725241026,0.9489561523286285,24.00260457296388
70,6,4,20,9,2,0.8467399405103688,4.177518885918914,27.18885593792414
15,1,1,7,13,10,0.764574494970665,0.8899583242737705,11.021035615245959
54,6,3,20,17,10,0.9687338039868428,1.815326446378171,27.34473115602256
188,3,2,16,14,3,0.7998249244560942,0.7055408235485894,10.166248371566601
101,3,2,8,0,6,0.8835900583757356,4.016239563756653,7.10069467936665
8,5,1,19,5,3,0.6875473969318188,0.676776570020557,11.276477648620354
53,2,3,12,14,1,0.9043894258126612,1.8873549674069379,13.778482784008474
60,3,2,1,5,13,0.8883821241934688,3.079838165389988,16.947232150681337
108,7,1,3,17,9,0.9616326834165233,2.3430261213204973,17.595966434346373
5,6,1,1,0,5,0.6135286566876796,1.770219802620952,3.457713006248595
103,2,2,3,2,8,0.7790002790469804,1.7383508259239373,9.850615447310792
196,7,2,17,16,1,0.871662161095852,4.090056377028122,19.900284659240306
6,3,4,4,15,0,0.638065560032086,4.882901427892603,15.537754270570016
109,5,3,18,7,7,0.764241626859565,2.06618481701957,21.91615842772031
116,4,4,9,16,0,0.9768586412264781,0.6761548112405744,19.23414435935425
94,5,1,17,7,0,0.7743737963564513,0.6645460005909879,4.411672656616203
47,7,2,20,16,2,0.9941619133922526,3.9164603684482313,21.014897138390612
99,1,4,9,8,4,0.6227356244319279,2.9856641972410713,6.151032507313326
55,3,1,4,11,12,0.8871319104563564,4.026166958377987,15.270437557080154
168,7,3,16,18,11,0.8324064944993078,3.6387365462985866,29.13056238715778
52,1,2,21,3,8,0.8002158708528502,4.5837785716942845,6.302548327619868
144,1,4,12,10,10,0.9883389605940037,4.486209309709806,12.856681398391958
13,6,3,22,3,9,0.6518601601964514,4.047473280295298,19.926116354058824
114,2,4,16,13,1,0.9583995806723653,2.6383512201896466,10.207813210924447
124,6,1,8,13,11,0.8764961644546441,1.8865688342173361,15.957944842700284
106,3,3,23,5,11,0.7035984293198531,2.7816205435008796,17.03997936003514
158,1,4,11,16,0,0.9606676582529173,2.759322232939206,10.474631246210768
147,7,3,13,1,0,0.7717179671444053,3.2462399700020192,13.554803379158932
145,4,1,13,7,7,0.9256909312292283,1.3374390550230684,8.158475939270623
120,1,3,7,3,9,0.75553460681896,3.4502894620024493,4.672337729674339
63,7,4,22,9,9,0.9403723309732964,2.554704158926171,26.05579087745112
19,4,1,4,6,9,0.8546516473780195,3.2909217437338665,9.237814870538012
92,6,2,18,3,1,0.6564186534334908,1.5782217031379555,10.78718369181663
58,6,4,13,15,12,0.8598652653878109,2.4547770224480976,33.87803933879362
183,2,4,8,13,8,0.6765379050807491,1.4459054650363412,17.78165473280878
90,7,1,6,15,8,0.764769051157665,4.438873205405607,18.29975672910407
117,1,1,7,8,1,0.6681182337008135,2.6958247026869193,4.681622472631022
62,5,2,13,3,2,0.6088064462668474,1.5124163700821547,13.837385661671444
23,6,4,21,5,1,0.684754615779983,0.6854391308369583,19.647489025361416
127,6,1,13,0,5,0.8145488094896502,3.5408239909409382,5.036679819518598
137,2,2,10,6,14,0.7926243871109384,1.4659012129539006,15.532023381011285
140,4,2,13,0,6,0.8005988382144255,4.953119865434503,7.018979937411175
129,2,1,20,18,11,0.6990747513786405,2.901651680368272,16.28141594273151
58,1,4,7,7,5,0.8740644802456745,1.8003964831161443,8.960240323344879
122,7,3,2,2,2,0.8817053147281383,3.4595484520668363,19.57151174996646
1,3,3,22,0,11,0.7431871302238662,1.738489655471385,11.497631950025255
34,3,2,17,0,14,0.9524680353896697,4.191234322593859,8.127575912299998
96,7,3,2,6,2,0.8576092866542191,1.8870622291847385,18.86462774945974
126,4,3,12,12,11,0.8852157101034527,4.947114795781592,21.609580789597363
118,6,1,11,0,1,0.7109359671755757,3.2231515345038213,3.28790804350194
48,4,2,14,15,1,0.6002446540622348,4.299850170241985,13.76490873811166
89,6,4,17,13,10,0.9461502448408439,0.8276696131029,28.24369995525815
117,6,2,4,3,11,0.9289697538319234,2.067347378237847,17.429025122862082
129,3,1,6,11,4,0.649276755217132,3.8186918877476734,9.458291454061092
16,4,3,10,11,10,0.7496420539825226,3.447765578032622,19.470241714833694
189,2,4,10,16,10,0.8645357233554329,1.37409404645191,20.630707902701296
192,6,2,14,14,7,0.8608443428874912,2.1029131872936944,17.05359124645405
191,5,3,9,9,5,0.9441401339234226,1.6854953336939342,18.095693982555325
69,5,2,14,2,8,0.6561072646541714,3.2601657639282937,14.898428922730627
22,2,4,12,19,10,0.7719758991140475,2.0505570325644875,21.128381224319313
93,5,2,13,19,4,0.6388897671705699,1.890744089001574,20.56125169798423
195,1,2,16,11,9,0.7558380993754512,1.4332009119635376,11.58266548921803
76,6,2,12,0,3,0.6060429782350817,2.3406220441159173,12.0106027870355
154,2,3,9,0,8,0.9593092260440508,1.3797616558844912,7.283831409953821
144,4,4,0,9,11,0.8108175987314724,4.831563143199346,27.015534589862394
179,6,4,0,17,9,0.9399209043209414,1.1952581517288654,32.482710862881206
86,2,3,14,14,10,0.6239618804013455,4.609871217314494,16.08057068074232
185,3,3,15,1,13,0.6909832441891682,2.428128941704619,15.941927173360638
29,4,3,11,16,4,0.7037519980884722,2.2003969620277495,19.371123728415625
69,3,1,23,7,0,0.7546765978555152,1.5409391040718197,3.8914439065156152
47,6,2,5,8,4,0.9211465489590185,3.360903504653836,12.18085248416434
94,4,2,5,19,14,0.754623149492597,3.584876067548764,24.24827191286443
190,5,4,11,10,4,0.6818614118585308,2.6040693301358786,21.72135653781852
197,2,2,14,5,4,0.6259961041355073,0.7506810306204086,5.3932990424470555
144,6,1,3,13,12,0.631796699341075,4.633295678098475,16.204780358082928
176,1,3,23,0,1,0.904018882384391,4.911481097943715,0.36532131661998646
85,4,4,3,6,12,0.7779211964146532,2.4396953684532576,22.509587051031346
39,4,4,1,8,5,0.8904724488000061,3.2614736333419723,19.286126850271327
100,7,2,23,10,4,0.872914848705479,2.5263438180968603,17.16508986169226
33,6,4,11,15,1,0.6541449847041031,1.9484584289875426,28.513388426768195
101,6,3,6,18,11,0.6571551736769069,0.8479345678601343,29.173008416532507
23,3,4,19,1,9,0.9021368061736535,2.552304786787845,13.308859612662587
10,7,3,8,14,14,0.8885073173941669,4.182730503617532,29.089104896804688
69,5,1,8,2,14,0.7512123067497242,0.5766415748960161,9.38216741456469
100,3,1,7,3,13,0.630968905333136,3.1194845743110005,9.74075732435987
34,7,3,13,19,7,0.6048392086793809,4.4634744892701,30.797502095330753
180,3,2,0,6,5,0.715262779784698,1.478972435064611,11.49183609400642
138,5,4,22,11,10,0.6036889094348907,1.3246513911007798,27.391271409585173
147,7,2,20,3,9,0.6920290484414814,3.975244815658744,15.132048546277433
186,7,4,22,9,11,0.7678002960845354,1.64788894003682,29.20425359313721
96,1,1,11,5,10,0.6485663061247816,1.363929204022918,9.268049039908888
1,3,1,1,13,2,0.6417111031326185,2.2009516275615577,10.579919995451954
69,3,1,12,2,8,0.9585749742874946,2.266259055215981,7.621295649810662
4,4,4,3,16,12,0.8341880116091557,4.433454783574547,27.649149568730035
16,5,1,19,10,10,0.9737822747051126,3.282995623701546,16.662360496752484
24,2,1,17,9,10,0.7383304655142717,2.326826553528152,10.090579392614988
80,1,1,18,9,13,0.8708579749316652,2.9047458392859506,11.041100585083289
2,7,1,15,9,3,0.6818766698487162,4.792843549963734,12.717188123972416
128,7,2,13,2,2,0.8473361269119765,1.0094660447445292,13.431359352651786
160,7,1,7,14,6,0.6518342920039938,1.4347198477611114,16.35052332677721
84,1,1,11,16,11,0.6008322556705142,4.831379179639499,11.516146888421332
152,7,2,8,17,12,0.9726127205638316,4.807961818372418,21.9188433472483
140,7,2,5,18,14,0.8219577504700837,1.297244395691477,26.58418577926661
178,5,4,17,18,13,0.9707762651128158,1.152989677063842,31.402077570886373
163,6,3,1,11,7,0.7335326094808288,2.3948831045237893,19.29696473759736
124,6,1,22,4,6,0.7311144276647027,0.723732316195861,8.67815272013774
33,4,1,7,15,0,0.7602620007092127,3.4470658952831306,11.98185023638702
161,4,1,23,14,0,0.8824163935832673,0.8487320974778398,9.716767769524328
189,7,4,13,14,12,0.8263234536744697,0.7611333219242633,35.73760619838165
179,5,1,5,5,4,0.9701419628396472,2.6833412129398218,8.235351203236123
171,7,3,9,11,14,0.6101763604529757,4.810039862495457,25.97711102612292
101,4,2,7,1,13,0.8832783751890145,2.420581712284218,13.038606891400498
12,1,4,16,19,7,0.7321310757466217,2.10416521397248,15.168670359213019
67,1,2,11,8,13,0.6720934607273844,4.990805219760286,11.079600593563901
65,2,1,16,3,9,0.8041582490080396,2.8938603235063254,4.969499802992217
161,6,1,12,4,10,0.8020255136719984,2.1885863310061184,12.743721804952143
168,5,1,18,7,2,0.6548044114753714,2.2363736600372084,5.545552051705439
74,3,3,11,9,7,0.680758422453156,1.3773177321507972,17.501173691516104
43,6,3,15,6,2,0.763265865960622,2.805003758513925,22.257123707362783
44,3,4,4,13,3,0.7635245649569261,2.474847626756026,14.270710722334957
29,2,2,15,4,9,0.7270232558478739,1.7185788335633603,7.473846759312259
141,2,1,5,15,6,0.6594180606039923,1.222430389707919,13.506059329225216
12,7,1,10,14,2,0.6017494716403918,1.9005749090039916,11.8096013726538
95,4,1,16,4,3,0.9880940249712082,2.7890749745947816,4.580062286238675
46,2,1,22,2,7,0.9773996918815708,0.7624997252816075,4.6969551400751275
130,2,3,13,9,3,0.793460151670454,1.191848128627802,8.687437666970624
35,3,2,5,4,8,0.9980207013100023,4.7644577013609295,9.367924874854376
81,4,2,22,14,3,0.8694617323128973,2.942849079641025,16.458549084229666
90,2,4,10,17,12,0.6275430150430166,0.7855218664701704,21.18828374932163
8,6,3,11,7,13,0.6470872796330509,3.618894914463078,21.72851661367774
93,2,1,12,1,3,0.9664443375478551,0.7781129153556563,4.096884581982376
154,4,2,3,7,12,0.8520208808598513,3.8249340217086782,17.674027589376696
90,7,2,6,7,4,0.9372734506629404,3.874832247740121,16.262612496247918
162,5,3,1,3,0,0.9593078598535377,3.429855390871637,9.917799579747186
115,4,4,5,18,6,0.7791768045129545,3.7949204507870737,23.286191863600497
105,3,4,5,17,8,0.6194103806306772,0.8958460145587599,17.82431036731458
135,5,1,17,0,11,0.6753121395589288,3.7705124855987044,6.9651207703994364
196,6,4,19,19,8,0.626628778920974,1.1150974387574732,35.47790133112919
58,1,2,7,14,0,0.6754959382794029,2.0277765827232974,7.2810714885490855
114,4,4,7,17,14,0.7642131705823507,4.742353640752848,26.559708417025075
75,7,1,7,11,5,0.6472787242059942,2.7629396494661305,15.451211384725985
157,3,2,7,0,2,0.6666932991221373,4.853418944373562,6.7691727790107326
120,6,4,0,6,3,0.7783287128286717,0.900151064990319,21.671080246330018
164,5,4,1,18,7,0.7360683801553958,2.6490046980343105,29.846761174510604
21,6,3,11,0,14,0.7870632496752163,0.7808104412459179,18.09036937127471
164,4,1,14,6,3,0.7716688111036248,3.3359461807967814,6.071398091772371
138,2,4,3,1,7,0.8577912103919534,0.8541815061583238,5.144196963590777
101,7,3,2,6,3,0.9748758195503417,1.289155111431698,20.670452653044862
152,4,2,13,18,8,0.6431457353776969,1.6647363953117622,19.7078814697181
192,1,3,21,12,5,0.6397040597236779,3.8693473324901744,9.476737231369539
177,4,3,22,4,0,0.9411224444363608,1.2378295346813364,9.933695043948594
99,5,4,7,18,12,0.8025586818609837,4.309844239818805,30.76478072145274
36,5,4,12,0,9,0.9065620094273769,1.093567724738604,17.03238386356112
96,4,4,22,0,1,0.6861687614429126,0.6586000208157035,12.724764018048077
152,5,3,18,17,6,0.9315450292670207,2.2777043853635055,22.741011575733033
151,2,2,21,0,9,0.9695386496770784,4.907487388870828,5.492362166823991
190,6,1,4,4,6,0.8541932062185953,0.9965400250494976,5.570290856442901
37,4,3,12,8,2,0.6423516085895209,0.9577329981783307,13.864061623968777
12,7,4,19,11,0,0.9581179256625355,3.8802492985803076,26.725104214909592
113,2,1,0,8,7,0.9169950909480286,1.904727622971044,6.414781657501132
183,6,2,15,17,12,0.900351110605796,3.727767277515726,25.062385267796998
13,7,1,22,10,12,0.6146912755623662,1.400047652495135,12.155000405610348
23,7,4,23,0,9,0.9195850101027885,2.570323973891733,24.096433225516066
99,7,3,1,18,13,0.6551804041873428,1.6938044498701306,33.40954804631887
105,6,3,6,9,10,0.6889544704787554,2.531876966955891,27.6191092982022
30,2,4,5,1,14,0.830853933947703,3.960936916633867,9.606946262107504
17,7,3,4,6,10,0.7059923091667533,3.9290447321494777,24.165270307203293
113,7,4,3,19,9,0.8645392825247679,2.820975294531756,37.666727020950766
62,3,3,1,1,14,0.8432281790796327,4.67767329674473,13.24023949713096
84,4,3,9,18,6,0.643259839205305,1.687028461017233,19.648793136927846
112,6,3,21,5,9,0.8624058318366026,1.5814010800365488,19.207843136619566
86,6,2,4,9,7,0.969581963929972,3.2621288052894517,11.677538897158936
141,5,2,17,8,0,0.6644439620743332,3.2958366539755506,11.478843945515534
187,6,4,9,7,13,0.838824808377155,0.709430178042383,25.390564909112815
19,2,2,22,10,2,0.7367461487746776,3.234999705741039,9.637829584372204
177,6,4,21,8,12,0.7838446687094416,2.1849627080705645,27.12546590508465
100,3,1,14,19,1,0.714800071631588,3.863491363942516,11.37537020973664
140,4,1,8,19,0,0.7416522545390781,4.136475490453728,13.449796006128661
189,4,2,10,8,4,0.6115647293066229,2.984692187961665,12.497383668634058
147,6,1,20,7,2,0.9926206951668882,0.5076726417601929,9.75732721343734
76,7,1,16,14,9,0.8499199688290993,3.363646145749889,16.277436228755573
9,1,3,20,1,14,0.8002822361975541,3.869965758496704,8.1878725978486
199,1,3,8,0,7,0.7534861398001307,1.620424698041814,1.6203795588429233
28,7,4,22,8,5,0.815749823529611,2.5909070051335497,30.965299199444505
128,7,1,15,8,9,0.7520423994863216,4.845769805353047,11.527034286986808
52,7,4,5,12,13,0.7439631709974693,1.8415199902734656,36.06174305534416
83,2,4,21,7,8,0.7855786166888052,1.5041896296878334,14.493217351550037
111,1,1,10,4,8,0.7103932134684763,1.4488465571510456,6.5790188825190015
144,7,2,22,2,10,0.6720199599867142,3.0146037545929834,15.581179332173596
117,2,1,16,3,5,0.8226423592721174,4.774041955886029,3.5292437450779084
69,5,3,3,16,1,0.9371061744601205,3.239105581401596,20.097635016399728
99,2,1,14,15,8,0.6611312710903569,1.8649540410694698,9.469960394115317
